scenario_name,condition_id,condition_label,game_name,run_profile,episode_id,random_seed,agent_1_mood_min,agent_1_mood_max,agent_1_mood_slope,agent_1_wellbeing_min,agent_1_wellbeing_max,agent_1_fatigue_min,agent_1_fatigue_max,agent_1_fatigue_over_0_6_share,agent_1_overall_state_min,agent_1_overall_state_max,agent_1_overall_state_mean,agent_1_payoff_overall_corr,agent_2_mood_min,agent_2_mood_max,agent_2_mood_slope,agent_2_wellbeing_min,agent_2_wellbeing_max,agent_2_fatigue_min,agent_2_fatigue_max,agent_2_fatigue_over_0_6_share,agent_2_overall_state_min,agent_2_overall_state_max,agent_2_overall_state_mean,agent_2_payoff_overall_corr
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,11,20260440,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,12,20260441,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,13,20260442,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,14,20260443,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,15,20260444,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,16,20260445,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,17,20260446,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,18,20260447,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,19,20260448,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,20,20260449,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,21,20260430,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,22,20260431,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,23,20260432,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,24,20260433,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,25,20260434,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,26,20260435,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,27,20260436,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,28,20260437,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,29,20260438,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,30,20260439,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,31,20260440,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,32,20260441,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,33,20260442,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,34,20260443,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,35,20260444,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,36,20260445,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,37,20260446,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,38,20260447,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,39,20260448,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_002_Prisoners_Dilemma_hybrid_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,40,20260449,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_003_Prisoners_Dilemma_hybrid_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,41,20260430,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.5066187130141935,0.0,0.10455450674210592,0.39666829165999706,0.28061322565857466,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S4,S4_003_Prisoners_Dilemma_hybrid_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,42,20260431,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.5066187130141935,0.0,0.10455450674210592,0.39666829165999706,0.28061322565857466,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S4,S4_003_Prisoners_Dilemma_hybrid_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,43,20260432,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.5066187130141935,0.0,0.10455450674210592,0.39666829165999706,0.28061322565857466,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S4,S4_003_Prisoners_Dilemma_hybrid_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,44,20260433,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.5066187130141935,0.0,0.10455450674210592,0.39666829165999706,0.28061322565857466,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S4,S4_003_Prisoners_Dilemma_hybrid_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,45,20260434,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.5066187130141935,0.0,0.10455450674210592,0.39666829165999706,0.28061322565857466,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S4,S4_003_Prisoners_Dilemma_hybrid_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,46,20260435,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.5066187130141935,0.0,0.10455450674210592,0.39666829165999706,0.28061322565857466,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S4,S4_003_Prisoners_Dilemma_hybrid_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,47,20260436,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.5066187130141935,0.0,0.10455450674210592,0.39666829165999706,0.28061322565857466,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S4,S4_003_Prisoners_Dilemma_hybrid_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,48,20260437,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.5066187130141935,0.0,0.10455450674210592,0.39666829165999706,0.28061322565857466,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
